title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
,For the price everything is perfect there is even a bit to hold the pen well. And there are several books.,5,2024-02-10 00:00:00 UTC,aliexpress,ok,Therese Shanahan,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Affb0bb2194e94d1988c55ba4536cf859l.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4e62d520a46345c88c465a06027a0ed5o.jpg",,,review-43f37d62-07f9-4c22-a4be-65e04e7cac6f
,"Books are small, I thought they were bigger more comes out very cool, various options for children my son loved",5,2024-04-12 00:00:00 UTC,aliexpress,ok,Orland Aufderhar,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A94711b6a700944f3b23c14cf93148f6fM.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A17eb024e88364fc2bd1c67f84e25664aa.jpg",,,review-b03e426e-3357-4d68-822d-4176a9b40073
,"They look good, they are small but useful, the delivery was fast, they arrived much earlier😊",5,2024-04-28 00:00:00 UTC,aliexpress,ok,Ettie Zemlak,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A888f655c09b247a083fb90899e8e00deP.jpg,,,review-30982f16-0b1e-45c8-8354-ca53188183cd
,"They are amazing, I loved them and they are very practical!",5,2024-05-26 00:00:00 UTC,aliexpress,ok,Effie Veum,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A1a549f5aa25a43eeae5a4eecd8b4d997k.jpg,,,review-e513789a-e2df-4035-a725-1b47ae5679cb
,Highly recommended for the price! My daughter has enjoyed them a lot,5,2024-02-19 00:00:00 UTC,aliexpress,ok,Charley Ryan,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aea198f6f7e3b41c288005c528628019bZ.jpg,,,review-c89446b9-16e2-48d6-a7cd-3d8f802badfc
,"My daughter happy with her books both English and Spanish, I recommend them a lot",5,2024-02-27 00:00:00 UTC,aliexpress,ok,Nikita Cummings,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A25dbcdeb014e48afb759bb505193d64dX.jpg,,,review-64240cd2-6abb-4c21-b2ec-21ce2fc0359b
,They're smaller than I anticipated but a really awesome resource.,5,2024-02-20 00:00:00 UTC,aliexpress,ok,Afton Dooley,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A914a8aab7b0c4b9f827b8a0d2dc5ab93H.jpg,,,review-709b8dba-0183-4e1e-952a-42c0489ef147
,Is smaller than I imagined I guess for the price is fine. Arrived very fast 15 days ahead of schedule,4,2024-04-15 00:00:00 UTC,aliexpress,ok,Jasen Trantow,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7c614af9b9134066a3d052e95c662e647.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aaaf0b294245b48098fd318e6aeb473b6D.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aad7d7290c54a407d8a44ba4cdb43e3fcj.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad944cfded01d497fac97dc0d80d58d33n.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9f9a5fa30c15434dbb89431d8853ae7fk.jpg",,,review-718cfb7e-927d-4457-b74c-405ec8fa7135
,"They are well done, fun and very educational, for the price the truth is that they are very helpful for the learning of the little ones at home, I love them",5,2024-04-08 00:00:00 UTC,aliexpress,ok,Krystina Hand,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A5fc72c8eaf0e45018e081cdc8d1eea6bE.jpg,,,review-51e3f623-818b-4e99-839a-5fa52183942f
,"Everything is OK, all according to the description I recommend",5,2024-02-27 00:00:00 UTC,aliexpress,ok,Everett Hahn,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aaf024e0d961343d68936b6354acfc521w.jpg,,,review-14f3cc2e-7309-47de-a01d-82669ed1e80b
,I arrive in good condition and in 15 days to Gdl,5,2024-03-20 00:00:00 UTC,aliexpress,ok,Perry Kautzer,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A208da75dee2b4622ae0196b90cce8a4fz.jpg,,,review-1490b1a7-9fc5-4e2a-9942-10637324a5b5
,"Brings only for a full pen so if they want to sell it it it will have to be complete not separately.
Come in the English language.",4,2024-03-09 00:00:00 UTC,aliexpress,ok,Joseph Thompson,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9ed09deb26094e85af68c0d6bfa226dcA.jpg,,,review-b847386b-f08f-40a6-8fd5-8f85e462458c
,Cool stuff. My 3 year old daughter curt e muito.com Prem,5,2024-04-06 00:00:00 UTC,aliexpress,ok,Clyde Ortiz,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A94836aefb9c14c20a1b2d9f69b3dccaeG.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A50438af903ae490fa2cc62eecc9a537eo.jpg",,,review-b10c6292-b80a-426f-8af4-05e8e194b462
,"Super books, ink vanish really well.",5,2024-05-06 00:00:00 UTC,aliexpress,ok,Joseph Schultz,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A24fe9eed46e4484f86bdf69e635d6f63v.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A883cef25dfdb4819bf7841474d18cc6eh.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Afca062fe7a7e4efdb460ae46b954c07dg.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adbb0a1703d484e81b31602656e5be0d1P.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A29db86df4615425aafe9879deebe93cbL.jpg",,,review-048202a4-631c-4648-b65b-9f5eec6d6f93
,I highly recommend😁,5,2024-02-24 00:00:00 UTC,aliexpress,ok,Bernard Deckow,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ada52530e9a694500813a02ffbe77f77cb.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A232aab272f494740be50e5250eb1ed6f7.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A963ce0318ac744b0becb87352c1d000bV.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A120da6134beb4b17989b2b6b31f37da36.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4f35680b75e74c8a8753a11fe149c378U.jpg",,,review-c07c6e0a-1a8a-485f-b0ea-7ed8b0724c1d
,"Very happy, arrival very quickly",5,2024-04-11 00:00:00 UTC,aliexpress,ok,Tyrese Ortiz,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A27c8912c725548bd80df7cd39e2946e06.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A59bcdb25045b4fa4af36673d51b4b29bW.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A52a67b83002c4ff0bd5383e1d4205fe6F.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aacc08ed1475e4ddeb27ea7a4a4a0d8e1t.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A5d46bdce07de4469aa0590c721ee191f7.jpg",,,review-7c743918-c57d-427e-97c0-b608983459ef
,Very happy. I thought they were bigger. Are okay,5,2024-06-29 00:00:00 UTC,aliexpress,ok,Gardner Little,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad26e8e6018fe45fb88603f017c5772563.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A44ef3a60e3684a81bb4c1287547f35e7r.jpg",,,review-184ae1a1-0060-4565-b801-7d88ed36aa48
,"Items match the description, fast shipping very well packed.",5,2024-03-31 00:00:00 UTC,aliexpress,ok,Delia Schulist,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A65e358e2fc9b44aeaeb42eac6a47fdedM.jpg,,,review-b769b703-bf47-4c86-ab87-04a25b3a9273
,Daughter very pleased. I recommend,5,2024-02-24 00:00:00 UTC,aliexpress,ok,Zane Mosciski,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A77521829fcc04b9c84bbe35bc2f21345I.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aed7440dd9f5d42b0b3308c7017e148059.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Abda26f944b8c4111a553023b9bf222ceL.jpg",,,review-eeffc1cc-df40-4968-acfb-1547bb438b4d
,Everything very well with the volumes,5,2024-07-21 00:00:00 UTC,aliexpress,ok,Josiah Mayer,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Af02dc64b64094c35b0d2e1ec597eeb86Z.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aae823c70ccbf4cbc957f9bb79ec21a20E.jpg",,,review-f6e45e7d-6a9c-497b-94e6-cd7fdce23f7a
,"Well made books, very beautiful for my little girl",5,2024-04-07 00:00:00 UTC,aliexpress,ok,Sadye Rice,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aa74bdb430aa642d0ab96799fd9e7c43dC.jpg,,,review-efc944ba-4641-462c-a2da-f69077ce5876
,Very good for exercise,5,2024-04-01 00:00:00 UTC,aliexpress,ok,Cristopher Macejkovic,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A712bcced786643e69bb833569cd39e4ca.jpg,,,review-903910fd-f435-4e20-be0b-0ccbdaab2317
,Well packed request,5,2024-03-22 00:00:00 UTC,aliexpress,ok,Houston Homenick,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A52a2a510495b40cb817196d15e62375bN.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aa7801bd40e6b45028bfc151f98fa8df1N.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A17ba2c02f4044f62ab247966e414ad7cD.jpg",,,review-dccb7bf1-ff15-4a38-bc61-edd25f401269
,Kids love it 😍,5,2024-02-05 00:00:00 UTC,aliexpress,ok,Austen Halvorson,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aed2283fd8c494048aba2dd454ec96727k.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ae6ca7c435b8f4e09ba07b52fb81786b10.jpg",,,review-ae977cf9-04e2-4df2-a7d0-29fb147382bf
,Thank you very much😍,5,2024-06-01 00:00:00 UTC,aliexpress,ok,Talon Parker,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A249faa1fdfd04359bb5749aeab0eebedr.jpg,,,review-a6da0a46-fe14-4181-8e56-dea17c5b20f5
,Thank you,5,2024-03-13 00:00:00 UTC,aliexpress,ok,Cody Jacobs,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7be1de75cfb84eb68bdf2e672a67c82a8.jpg,,,review-4fd88d9a-25eb-47ec-9712-34eea90795c5
,Perfect 👍,5,2024-05-03 00:00:00 UTC,aliexpress,ok,Sophie Feil,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A2b85a7c455474dee9269d4ada7e4858fx.jpg,,,review-d394cfb5-97ec-4e2c-bd98-4b387f36a4b2
,I loved it!!!,5,2024-03-28 00:00:00 UTC,aliexpress,ok,Laverne Hills,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Abcb8be501c4142c9aeacc2abc801c12fa.jpg,,,review-b0edc6a2-476b-4aa7-ae4b-9301408ac37d
,Are very cute: 3,5,2024-06-30 00:00:00 UTC,aliexpress,ok,Raymundo Bradtke,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A6ca5ba6ef7e04fe2af86e96c16ab6cb3S.jpg,,,review-97d2a63a-6678-4d8f-b148-bd6e18b9faa1
,Are as described,5,2024-05-26 00:00:00 UTC,aliexpress,ok,Judd Schulist,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A02c14a5b2cef452181a73b2630c3d607D.jpg,,,review-1fc30f85-8eaa-41d8-9c60-d34c9d421d78
,"Notebooks, good",5,2024-02-07 00:00:00 UTC,aliexpress,ok,Precious Shanahan,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7b9664e669244894826c36cee9fa9d78z.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8244004c9515459e86d0749a8287a45dV.jpg",,,review-51105549-aadf-4d0a-b455-7ca025810a02
,Love it,5,2024-02-27 00:00:00 UTC,aliexpress,ok,Jessyca Casper,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A2b2dd699adeb41798e45d9e17445ccdd1.jpg,,,review-7302381e-bd5c-41d1-ae80-5ae91efbe933
,Exactly as in the description.,5,2024-06-14 00:00:00 UTC,aliexpress,ok,Elenora Bruen,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A124136a00351436e97ffe49527d28d24h.jpg,,,review-6795f7a7-644b-4314-b50d-1a37c180e513
,Very good article,5,2024-05-17 00:00:00 UTC,aliexpress,ok,Alexandre Bergnaum,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ae4890c92912a40079c9f27e14633d6d8i.jpg,,,review-e4af89f2-dc91-42cd-b904-2201a450c199
,Very nice. And my sinock,5,2024-03-15 00:00:00 UTC,aliexpress,ok,Laurine Bradtke,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A3c0f0e36e55c4b529c769c77be316ffbT.jpg,,,review-11b6ff52-23bd-4698-b030-ebbb2bc997f4
,Superb quality👌🏻,5,2024-03-01 00:00:00 UTC,aliexpress,ok,Tianna Shields,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aececfe8a556741f9a89aff9bbf5ef0b0T.jpg,,,review-943deb69-27cc-418d-8db7-534fffe80425
,I love,5,2024-03-30 00:00:00 UTC,aliexpress,ok,Rupert Miller,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A53f69f361ebf428f85af1db1eae6e45fq.jpg,,,review-c5527042-974e-4c97-b4bc-038e925e3b6b
,"I can't use the pen, it's broken and can't be threaded, interesting copybook.",3,2024-05-09 00:00:00 UTC,aliexpress,ok,Katarina Marquardt,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ab34753a828c245c59d46e2c4307ab394M.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad670c0d016954eaf8d86764859f5f9baW.jpg",,,review-b82fa8ab-49da-4e1d-945f-51b90d28b56e
,Turning the Cats simply will not be turned.,3,2024-05-05 00:00:00 UTC,aliexpress,ok,Monica Legros,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8f4a3d44999f482d915e22ac33e050b1n.jpg,,,review-f75052e3-01ce-40ee-805f-5a654922909e
,Magic Learning and Writing Copybook,5,2024-07-18 00:00:00 UTC,aliexpress,ok,Charlene Ortiz,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A871937502fca408f98a8e58e8a573f6cS.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A010c627465ae4dde9b78ff1c185dd0243.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adb312d08430b41009f43c7a5fd058385A.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A98de2b5b7f554cff8b6d1d72120724519.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A0d3e262f764a499987b6176d46a7eb59h.jpg",,,review-a0c4e7c0-d08b-4042-8f6d-b2aefd811a94
,Magic Learning and Writing Copybook,5,2024-07-03 00:00:00 UTC,aliexpress,ok,Raul Schinner,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A0436a4c04c6f40358b90618c09956df2S.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A599a2711f1e5453a984c3cdac248e265q.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad82eeedfbd604c04b56733cda5bb72f5E.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7b0ff000dad74da8a512bf933443519f1.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A65cfb5b1ad164ef292772b9f67be95748.jpg",,,review-1a529638-553d-422e-839d-70b83fa84f37
,Magic Learning and Writing Copybook,5,2024-05-16 00:00:00 UTC,aliexpress,ok,Justine Hayes,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A46e4ef7eeca54f5cbded917a03e6fe06D.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad5bfd6ad076d4954838e0f5a7160d7eaS.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aae6c715653384024892d8fac75520503j.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A725c053c46244f1a99faa0cec4c8cebdI.jpg",,,review-045dc62b-bf04-42a0-9081-7c2b8427aa01
,Magic Learning and Writing Copybook,5,2024-07-24 00:00:00 UTC,aliexpress,ok,Mabelle Bernhard,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A589ca9df720c4f7f86cf77517a6d5e54n.jpg,,,review-d6b31b91-5495-4e4e-ba56-6f789d96bfe9
,Magic Learning and Writing Copybook,5,2024-03-15 00:00:00 UTC,aliexpress,ok,Wade Borer,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A958f21700ce74c65b1b9af08e9bf628eJ.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A29cf78b438db46a88dc44e86b6300411r.jpg",,,review-33578df2-fb2f-40f3-a7ad-acd1a1d3548b
,Magic Learning and Writing Copybook,5,2024-04-25 00:00:00 UTC,aliexpress,ok,Alexander Little,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ab3282e2e90ba4913b6f9b2f9b9d4fe1aB.jpg,,,review-8e6179c3-6b5b-45a8-ba8c-604228fac60c
,Magic Learning and Writing Copybook,5,2024-04-22 00:00:00 UTC,aliexpress,ok,Frederic Bayer,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Afc3398024f0c4eb3a905cb461f20eef7K.jpg,,,review-b20c1b62-527e-406b-b93c-1e622d001bf9
,Magic Learning and Writing Copybook,5,2024-05-29 00:00:00 UTC,aliexpress,ok,Karson Wilderman,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8633988ed0584582a475a91d90f7e1a9a.jpg,,,review-9652ce16-e4fa-4d40-8b7d-215e2446ed81
,Magic Learning and Writing Copybook,5,2024-03-02 00:00:00 UTC,aliexpress,ok,Rocio Quitzon,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adb68acf404e448ff8018bd9b8c4eb9427.jpg,,,review-628881c4-ff50-42b0-b581-93ff542c2b77
,Magic Learning and Writing Copybook,5,2024-02-18 00:00:00 UTC,aliexpress,ok,Fannie Streich,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A0cd1596314d4406e8b0e81533d0aecadN.jpg,,,review-1a9ff175-e024-4da6-88ce-a6eb8c121fe7
,Magic Learning and Writing Copybook,5,2024-05-07 00:00:00 UTC,aliexpress,ok,Lucinda Tillman,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7bd09301f03f4a5292339ea020e9fc4dF.jpg,,,review-7f2dab80-4ae9-426a-96ea-d8efa4676169
,Magic Learning and Writing Copybook,4,2024-03-29 00:00:00 UTC,aliexpress,ok,Aurelia Blick,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A3a0df2067488410290c189796dca33d95.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A09c3297f3ec146889fb033819a4d853e4.jpg",,,review-2f8045dd-f3b7-40f9-9c4b-593546ac6529
,Magic Learning and Writing Copybook,3,2024-03-14 00:00:00 UTC,aliexpress,ok,Cydney Grady,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A504caf26523949de9858f26f8c658413a.jpg,,,review-bf3a86fa-9e3b-45fd-b622-362c7e38d5d1
